selfhost_file	selfhost_line	selfhost_func	api	kind	current_overload	cpp_file	cpp_line	cpp_api	cpp_overload	mapping	migration	recommendation	b5657_five_set	batch	cpp_call	call
packages/frontend/src/CompileStrategy.cj	75	InteropConfigTomlCheck	DiagnoseRefactor	sema_cj_mapping_generic_method_not_get_instance_config	position	Frontend/CompileStrategy.cpp	54	DiagnoseRefactor	position	exact	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::sema_cj_mapping_generic_method_not_get_instance_config, DEFAULT_POSITION, ci->invocation.globalOptions.interopCJPackageConfigPath)	DiagnoseRefactor(DiagKindRefactor.sema_cj_mapping_generic_method_not_get_instance_config, DEFAULT_POSITION, arguments: [ci.invocation.globalOptions.interopCJPackageConfigPath])
packages/frontend/src/CompileStrategy.cj	206	ParseOnePackage	DiagnoseRefactor	module_read_file_to_buffer_failed	position	Frontend/CompileStrategy.cpp	396	DiagnoseRefactor	position	exact	NO	keep-current	NO		DiagnoseRefactor( DiagKindRefactor::module_read_file_to_buffer_failed, DEFAULT_POSITION, file, failedReason)	DiagnoseRefactor(DiagKindRefactor.module_read_file_to_buffer_failed, DEFAULT_POSITION, arguments: [filePath, readResult[2]])
packages/frontend/src/CompileStrategy.cj	268	CheckPackageConsistency	DiagnoseRefactor	package_name_inconsistent_with_macro	position	Frontend/CompileStrategy.cpp	214	DiagnoseRefactor	position	exact	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::package_name_inconsistent_with_macro, file->begin)	DiagnoseRefactor(DiagKindRefactor.package_name_inconsistent_with_macro, filePackageSpec.begin)
packages/frontend/src/CompileStrategy.cj	321	addSourceForParse	Diagnose	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			"Diagnose(DiagCategory.IMPORT_PACKAGE, DEFAULT_POSITION, ""source file id conflict for "" + path)"
packages/frontend/src/CompilerInstance.cj	285	DiagnoseInvalidPlugin	DiagnoseRefactor	not_a_valid_plugin	position	Frontend/CompilerInstance.cpp	382	DiagnoseRefactor	position	ambiguous-2	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::not_a_valid_plugin, DEFAULT_POSITION, pluginPath)	DiagnoseRefactor(DiagKindRefactor.not_a_valid_plugin, DEFAULT_POSITION, arguments: [pluginPath])
packages/frontend/src/CompilerInstance.cj	593	GenerateCHIRForPkg	Diagnose	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			"Diagnose(DiagCategory.CHIR, PackageDiagnosticPosition(pkg), ""missing real AST package for '"" + pkg.fullPackageName + ""'"")"
packages/frontend/src/CompilerInstance.cj	607	GenerateCHIRForPkg	Diagnose	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			"Diagnose(DiagCategory.CHIR, PackageDiagnosticPosition(pkg), ""unsupported construct in package '"" + pkg.fullPackageName + ""' (not yet implemented in real pipeline)"")"
packages/frontend/src/CompilerInstance.cj	663	DumpTokens	Diagnose	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			"Diagnose(DiagCategory.IMPORT_PACKAGE, DEFAULT_POSITION, ""failed to read source file '"" + filePath + ""': "" + readResult[2])"
packages/frontend/src/CompilerInstance.cj	890	DeserializeCHIR	Diagnose	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			"Diagnose(DiagCategory.CHIR, DEFAULT_POSITION, ""failed to deserialize CHIR: "" + readResult[2])"
packages/frontend/src/CompilerInstance.cj	941	DetectCangjieHome	Diagnose	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			"Diagnose(DiagCategory.IMPORT_PACKAGE, DEFAULT_POSITION, ""failed to detect CANGJIE_HOME: can not resolve executable path"")"
packages/frontend/src/CompilerInstance.cj	948	DetectCangjieHome	Diagnose	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			"Diagnose(DiagCategory.IMPORT_PACKAGE, DEFAULT_POSITION, ""failed to detect CANGJIE_HOME: invalid cjc home"")"
packages/frontend/src/CompilerInstance.cj	957	DetectCangjieModules	Diagnose	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			"Diagnose(DiagCategory.IMPORT_PACKAGE, DEFAULT_POSITION, ""failed to detect Cangjie modules: cangjie home is empty"")"
packages/frontend/src/CompilerInstance.cj	963	DetectCangjieModules	Diagnose	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			"Diagnose(DiagCategory.IMPORT_PACKAGE, DEFAULT_POSITION, ""failed to detect Cangjie modules: target library path name is empty"")"
packages/frontend/src/CompilerInstance.cj	969	DetectCangjieModules	Diagnose	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			"Diagnose(DiagCategory.IMPORT_PACKAGE, DEFAULT_POSITION, ""failed to detect Cangjie modules: target library path is not exist: "" + cangjieModules)"
packages/frontend/src/FrontendModel.cj	69	DiagnoseRefactor	DiagnoseRefactor	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			DiagnoseRefactor(kind, position, arguments: arguments)
packages/frontend/src/FrontendModel.cj	845	PreloadCommonPartOfPackage	DiagnoseRefactor	module_loaded_ast_failed	position	Modules/ASTSerialization/ASTLoader.cpp	214	DiagnoseRefactor	position	probable	NO	keep-current	NO		DiagnoseRefactor( DiagKindRefactor::module_loaded_ast_failed, DEFAULT_POSITION, id, importedPackageName, CANGJIE_VERSION)	"DiagnoseRefactor(DiagKindRefactor.module_loaded_ast_failed, DEFAULT_POSITION, arguments: [""ast"", targetPkg.fullPackageName, CANGJIE_VERSION])"
packages/frontend/src/FrontendModel.cj	959	ReportPackageMismatch	DiagnoseRefactor	module_common_cjo_wrong_package	range	Modules/ASTSerialization/ASTLoaderCJMP.cpp	58	DiagnoseRefactor	range	probable	NO	keep-current	NO		DiagnoseRefactor( DiagKindRefactor::module_common_cjo_wrong_package, range, actualPackageName, expectedPackageName)	DiagnoseRefactor(DiagKindRefactor.module_common_cjo_wrong_package, range, arguments: [actualPackageName, expectedPackageName])
packages/frontend/src/FrontendModel.cj	987	ValidateCommonSpecificFeatureSetsRelations	DiagnoseRefactor	feature_is_not_subset_of_child_set	position	Modules/ASTSerialization/ASTLoaderCJMP.cpp	89	DiagnoseRefactor	position	probable	NO	keep-current	NO		DiagnoseRefactor( DiagKindRefactor::feature_is_not_subset_of_child_set, commonFile.GetBegin(), commonFile.GetFullPackageName(), commonFile.filePath )	DiagnoseRefactor( DiagKindRefactor.feature_is_not_subset_of_child_set, commonFile.begin, arguments: [commonFile.GetFullPackageName(), commonFile.filePath])
packages/frontend/src/FrontendModel.cj	991	ValidateCommonSpecificFeatureSetsRelations	AddNote	<subdiagnostic>	text-only				unmapped	unmapped	NO	keep-current	NO			"AddNote(""Extra feature from common part file: "" + JoinStrings(difference.toArray(), "" ""))"
packages/frontend/src/FrontendModel.cj	994	ValidateCommonSpecificFeatureSetsRelations	AddNote	<subdiagnostic>	range				unmapped	unmapped	NO	keep-current	NO			"AddNote(MakeRange(featureDirective.begin, featureDirective.end), ""Conflicting specific feature set:"")"
packages/frontend/src/FrontendModel.cj	1005	ValidateOptions	DiagnoseRefactor	module_common_cjo_no_options	position	Modules/ASTSerialization/ASTLoaderCJMP.cpp	162	DiagnoseRefactor	position	probable	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::module_common_cjo_no_options, DEFAULT_POSITION)	DiagnoseRefactor(DiagKindRefactor.module_common_cjo_no_options, DEFAULT_POSITION)
packages/frontend/src/FrontendModel.cj	1013	ValidateOptions	DiagnoseRefactor	module_common_cjo_debug_mismatch	position	Modules/ASTSerialization/ASTLoaderCJMP.cpp	170	DiagnoseRefactor	position	probable	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::module_common_cjo_debug_mismatch, DEFAULT_POSITION, before, after)	DiagnoseRefactor(DiagKindRefactor.module_common_cjo_debug_mismatch, DEFAULT_POSITION, arguments: [before, after])
packages/frontend/src/FrontendModel.cj	1027	ValidateOptions	DiagnoseRefactor	module_common_cjo_opt_mismatch	position	Modules/ASTSerialization/ASTLoaderCJMP.cpp	178	DiagnoseRefactor	position	probable	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::module_common_cjo_opt_mismatch, DEFAULT_POSITION, before, after)	DiagnoseRefactor(DiagKindRefactor.module_common_cjo_opt_mismatch, DEFAULT_POSITION, arguments: [OptimizationLevelToString(cjoOptLevel), OptimizationLevelToString(opts.optimizationLevel)])
packages/frontend/src/FrontendModel.cj	2801	LoadFlatInvalidExpr	DiagnoseRefactor	package_unsupported_load	position	Modules/ASTSerialization/ASTLoader.cpp	964	DiagnoseRefactor	position	ambiguous-2	NO	keep-current	NO		"DiagnoseRefactor(DiagKindRefactor::package_unsupported_load, DEFAULT_POSITION, ""declaration"")"	"DiagnoseRefactor(DiagKindRefactor.package_unsupported_load, DEFAULT_POSITION, arguments: [""expression""])"
packages/frontend/src/FrontendModel.cj	4342	ResolveImportedFullId	DiagnoseRefactor	package_invalid_cjo_dependency	position	Modules/ASTSerialization/ASTLoader.cpp	574	DiagnoseRefactor	position	probable	NO	keep-current	NO		DiagnoseRefactor( DiagKindRefactor::package_invalid_cjo_dependency, DEFAULT_POSITION, importedPackageName, fullPackageName)	DiagnoseRefactor(DiagKindRefactor.package_invalid_cjo_dependency, DEFAULT_POSITION, arguments: [this.packageName, packageName])
packages/frontend/src/FrontendModel.cj	5140	CollectStdDependency	DiagnoseRefactor	package_search_error	position	Modules/ImportManager.cpp	236	DiagnoseRefactor	position	probable	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::package_search_error, DEFAULT_POSITION, stdpkg)	DiagnoseRefactor(DiagKindRefactor.package_search_error, DEFAULT_POSITION, arguments: [stdPkg])
packages/frontend/src/FrontendModel.cj	5205	GeneratePkgDepInfoByCjo	DiagnoseRefactor	module_read_file_to_buffer_failed	position	Frontend/CompileStrategy.cpp	396	DiagnoseRefactor	position	ambiguous-2	NO	keep-current	NO		DiagnoseRefactor( DiagKindRefactor::module_read_file_to_buffer_failed, DEFAULT_POSITION, file, failedReason)	DiagnoseRefactor(DiagKindRefactor.module_read_file_to_buffer_failed, DEFAULT_POSITION, arguments: [path, reason])
packages/frontend/src/FrontendModel.cj	5248	BuildIndex	Diagnose	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			"Diagnose(DiagCategory.IMPORT_PACKAGE, DEFAULT_POSITION, ""empty package name"")"
packages/frontend/src/FrontendModel.cj	5476	AnalyzeDepStdPkgsOfBC	DiagnoseRefactor	bc_cjo_error	position	Modules/ImportManager.cpp	1627	DiagnoseRefactor	position	probable	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::bc_cjo_error, DEFAULT_POSITION, fullPackageName)	DiagnoseRefactor(DiagKindRefactor.bc_cjo_error, DEFAULT_POSITION, arguments: [fullPackageName])
packages/frontend/src/FrontendModel.cj	5481	AnalyzeDepStdPkgsOfBC	DiagnoseRefactor	bc_cjo_error	position	Modules/ImportManager.cpp	1627	DiagnoseRefactor	position	probable	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::bc_cjo_error, DEFAULT_POSITION, fullPackageName)	DiagnoseRefactor(DiagKindRefactor.bc_cjo_error, DEFAULT_POSITION, arguments: [fullPackageName])
packages/frontend/src/FrontendModel.cj	6149	CheckImports	DiagnoseRefactor	package_import_inconsistent	range	Modules/ImportManager.cpp	619	DiagnoseRefactor	range	probable	NO	keep-current	NO		DiagnoseRefactor( DiagKindRefactor::package_import_inconsistent, range, package->fullPackageName, fullPackageName)	DiagnoseRefactor( DiagKindRefactor.package_import_inconsistent, packageRange, arguments: [packageValue.fullPackageName, fullPackageName])
packages/frontend/src/FrontendModel.cj	6155	CheckImports	DiagnoseRefactor	package_import_itself_illegal	range	Modules/ImportManager.cpp	622	DiagnoseRefactor	range	probable	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::package_import_itself_illegal, range, fullPackageName)	DiagnoseRefactor( DiagKindRefactor.package_import_itself_illegal, packageRange, arguments: [fullPackageName])
packages/frontend/src/FrontendModel.cj	6172	CheckImports	DiagnoseRefactor	package_accessibility	range	Modules/ImportManager.cpp	633	DiagnoseRefactor	range	probable	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::package_accessibility, range, fullPackageName, GetAccessLevelStr(*package), RelationToString(relation), pkg.fullPackageName)	DiagnoseRefactor( DiagKindRefactor.package_accessibility, packageRange, arguments: [fullPackageName, GetAccessLevelStr(packageValue), RelationToString(relation), pkg.fullPackageName])
packages/frontend/src/FrontendModel.cj	6178	CheckImports	DiagnoseRefactor	package_cannot_export_macro_package	range	Modules/ImportManager.cpp	636	DiagnoseRefactor	range	probable	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::package_cannot_export_macro_package, range)	DiagnoseRefactor( DiagKindRefactor.package_cannot_export_macro_package, packageRange)
packages/frontend/src/FrontendModel.cj	6186	CheckImports	DiagnoseRefactor	package_re_export_package_name	range	Modules/ImportManager.cpp	642	DiagnoseRefactor	range	probable	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::package_re_export_package_name, range, fullPackageName, GetAccessLevelStr(*import))	DiagnoseRefactor( DiagKindRefactor.package_re_export_package_name, packageRange, arguments: [fullPackageName, GetAccessLevelStr(importSpec)])
packages/frontend/src/FrontendModel.cj	6195	CheckImports	DiagnoseRefactor	package_decl_not_find_in_package	range	Modules/ImportManager.cpp	654	DiagnoseRefactor	range	probable	NO	keep-current	NO		DiagnoseRefactor( DiagKindRefactor::package_decl_not_find_in_package, nameRange, im.identifier, fullPackageName)	DiagnoseRefactor( DiagKindRefactor.package_decl_not_find_in_package, nameRange, arguments: [im.identifier.Val(), fullPackageName])
packages/frontend/src/FrontendModel.cj	6535	GetCommonPartCjos	DiagnoseRefactor	module_common_part_path_is_required	position	Modules/CjoManager.cpp	473	DiagnoseRefactor	position	probable	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::module_common_part_path_is_required, DEFAULT_POSITION)	DiagnoseRefactor(DiagKindRefactor.module_common_part_path_is_required, DEFAULT_POSITION)
packages/frontend/src/FrontendModel.cj	6548	ReadCjo	DiagnoseRefactor	module_read_file_to_buffer_failed	position	Modules/CjoManager.cpp	494	DiagnoseRefactor	position	probable	NO	keep-current	NO		DiagnoseRefactor( DiagKindRefactor::module_read_file_to_buffer_failed, DEFAULT_POSITION, cjoPath, failedReason)	DiagnoseRefactor(DiagKindRefactor.module_read_file_to_buffer_failed, DEFAULT_POSITION, arguments: [cjoPath, reason])
packages/frontend/src/FrontendModel.cj	6599	ResolveImportedPackageForFile	DiagnoseRefactor	module_same_name_with_indirect_dependent_pkg	position	Modules/ImportManager.cpp	410	DiagnoseRefactor	position	probable	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::module_same_name_with_indirect_dependent_pkg, DEFAULT_POSITION, context.fullPackageName, context.curPkg.fullPackageName)	DiagnoseRefactor(DiagKindRefactor.module_same_name_with_indirect_dependent_pkg, DEFAULT_POSITION, arguments: [fullPackageName, curPkg.fullPackageName])
packages/frontend/src/FrontendModel.cj	6672	LoadImportedPackageFromCjo	Diagnose	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			"Diagnose(DiagCategory.IMPORT_PACKAGE, DEFAULT_POSITION, ""failed to load imported package '${fullPackageName}' from '${cjoPath}': ${reason}"")"
packages/frontend/src/FrontendModel.cj	6723	VerifySerializedPackageData	DiagnoseRefactor	module_loaded_ast_failed	position	Modules/ASTSerialization/ASTLoader.cpp	214	DiagnoseRefactor	position	probable	NO	keep-current	NO		DiagnoseRefactor( DiagKindRefactor::module_loaded_ast_failed, DEFAULT_POSITION, id, importedPackageName, CANGJIE_VERSION)	"DiagnoseRefactor(DiagKindRefactor.module_loaded_ast_failed, DEFAULT_POSITION, arguments: [""ast"", importedPackageName, CANGJIE_VERSION])"
packages/frontend/src/FrontendModel.cj	6823	CheckCjoPathLegality	DiagnoseRefactor	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			DiagnoseRefactor(kind, range, arguments: [fullPackageName])
packages/frontend/src/FrontendModel.cj	6877	AddNoteForExtendExportDiag	AddNote	<subdiagnostic>	text-only				unmapped	unmapped	NO	keep-current	NO			AddNote(note)
packages/frontend/src/FrontendModel.cj	6883	AddNoteForExtendExportDiag	AddNote	<subdiagnostic>	range				unmapped	unmapped	NO	keep-current	NO			"AddNote(range, ""to use the following extension, import '"" + note + ""'"")"
packages/frontend/src/FrontendModel.cj	6972	IsExtendAccessible	AddNote	<subdiagnostic>	range				unmapped	unmapped	NO	keep-current	NO			"AddNote(MakeRange(ed.begin, ed.end), ""to use the following extension, you must import at least one of its inherited interfaces"")"
packages/frontend_tool/src/FrontendTool.cj	267	HandleEmptyInputFileSituation	DiagnoseRefactor	driver_source_file_empty	position	FrontendTool/FrontendTool.cpp	95	DiagnoseRefactor	position	exact	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::driver_source_file_empty, DEFAULT_POSITION)	DiagnoseRefactor(DiagKindRefactor.driver_source_file_empty, DEFAULT_POSITION)
packages/frontend_tool/src/FrontendTool.cj	271	HandleEmptyInputFileSituation	DiagnoseRefactor	driver_source_cjo_empty	position	FrontendTool/FrontendTool.cpp	99	DiagnoseRefactor	position	exact	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::driver_source_cjo_empty, DEFAULT_POSITION)	DiagnoseRefactor(DiagKindRefactor.driver_source_cjo_empty, DEFAULT_POSITION)
packages/lex/src/LexerDiag.cj	15	lexDiagnose	DiagnoseRefactor	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			DiagnoseRefactor(kind, pos)
packages/lex/src/LexerDiag.cj	19	lexDiagnose	DiagnoseRefactor	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			DiagnoseRefactor(kind, pos, arguments: oneArg(arg))
packages/lex/src/LexerDiag.cj	23	lexDiagnose	DiagnoseRefactor	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			DiagnoseRefactor(kind, range)
packages/lex/src/LexerDiag.cj	27	lexDiagnose	DiagnoseRefactor	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			DiagnoseRefactor(kind, range, arguments: oneArg(arg))
